# cable-trench-or-drill	unix	entry_lines	entries	sha12	tree12
1788669195	9105	49	86661790840c	7ed83f7028d7
1788660989	6545	36	958449237b6f	a34678a2e090
1788638864	6090	32	85929edd9815	90fb7c94fe5c
1788638862	6022	31	e6132475d1d3	fc59a2675865
1788638733	3250	19	d8272d4886f4	94368c5de635
1788636115	2986	16	76396fd3639d	ce33ad718b07
1788635994	4	2	4360aa9fb83f	fdd422203097
