# solar-repowering-whitepaper	unix	entry_lines	entries	sha12	tree12
1755443136	514	2	be02c9bbaa83	43fad2dfbe62
1755442023	512	2	a06562730cc9	422644138778
1755441605	512	2	1c61dc8c4fb1	414bebd63b10
1755441581	512	2	a20bb9e3736c	a0ceb9b6f7aa
1755441555	510	2	3b08ed78b4d3	1a0589b489c1
1755440939	509	2	5db0cb0401e8	777b445a851e
1755027067	375	2	0f30b950dcc8	7d463034ce19
1755026766	375	2	0e3ee7226e4e	e69cead92055
