# companies	unix	entry_lines	entries	sha12	tree12
1788216790	20868	76	ac70a37408d4	a55f86c6729e
1788063348	20796	75	200e9b3a5c2f	d4e04472e609
1788063330	20713	74	9cdae384db0c	10b046c12c9c
1788063321	20709	74	5b6e5f88d59f	079cc974619a
1788061699	20704	74	c95517f3340e	07681ae20a86
1788060950	20696	74	235b15d8ac65	f572c3873af5
1788060924	20540	73	adae6e5bc7ac	8bc9fbb1cd4b
1788060918	20781	73	2106c6722d0a	92c6c5276c94
1788060747	20958	73	357f679610b1	170aa9757c5c
1788060110	20704	72	2f1e1ceb871f	d30256b76554
1788060071	20512	71	98c552eab821	fce700bd7ebc
1788060026	20510	70	a1fde0928a82	d37c9779fe61
1788057696	20135	69	9548d4aeb3a8	9a84009f31ef
1788057688	20073	67	03a23420756a	58341e6b5017
1788057226	20064	67	9c80a2c38902	3e0147251540
1788057224	19953	66	64084393ca89	5b25eeaee727
1788055956	19940	66	f40ddbb67e5d	d7e461715067
1787939313	19705	65	148335a6eb1f	8df8f1cbbd2a
1787925265	19519	64	cb2a834adfb5	076e91ae8f18
1787914724	16674	60	29fba0f2bc90	e0ea0096a926
1787914298	16674	60	9d8e4598bde0	a3f35acbafef
1787899515	14070	56	49fa8deaac27	09d3cc46e37e
1787895715	13666	55	76f51e7697a3	6c134b048ba9
1787884389	12962	53	b3904e2bfec5	d950e52ddc3b
1787870076	12617	52	72c4e033f536	629bc3551ec7
1787867700	20461	79	407ff7f0a4d3	69baafb11a36
1787862787	9944	45	edc8d5d08ca6	b0a9a0edee04
1787861464	8598	38	cd870ff53d26	6fb494fae90a
1787858466	6529	31	1f91f8efced9	d50b3c1dfab0
1787858464	6226	30	3aa3d877661d	c81b76a6beaf
1787858462	6028	29	b878c39e46e1	8fd5c13f9b4e
1787858460	5770	28	9cafdd195491	b1f8491daf10
1787858458	5320	27	39b304e27082	74f58c6aa0fb
1787858457	5256	26	2e761b2cae85	5bf8347188c2
1787858455	5232	25	8ca9f3734564	ab297527253f
1787845632	5208	24	cc61a74edea5	15a2a7562c3e
1787843233	4208	20	4012964c3ab1	ff2f839a11b3
1787841627	2942	13	625101ef325f	4e5466e425f5
1787816724	1393	15	ff20889d2c68	f30f6375d186
1787816722	1368	14	93947f652cd3	3b71e21a45c6
1787816720	1322	13	25367a666a93	79e96ad821d0
1787816719	1298	12	574b46e2222d	4bd22f71e974
1787813531	1292	12	6c141bee773b	1cb809822de7
1787813529	1116	11	189989a875c9	31d336dca123
1787813528	1088	11	8227091f9df1	0c6015a059b7
1787813526	1060	11	adfa80597385	316c7b93fce8
1787813524	1041	11	c53cfef6deda	876c5e578cce
1787813522	1039	11	49df89eb5baf	e0b04c3e2338
1787809936	1036	11	61a5700fe2e5	ab8f1e451a4d
1787809934	972	10	ce59fe5733fe	4649bb375aee
1787809932	858	9	f34b36980c9d	6295d8294f21
1787809929	840	9	e900cc4abfe5	719d9c28c149
1787809928	838	9	665e0ca74741	27303d5210b0
1787805996	820	9	cc115f26b171	24eda4d0baa2
1787805995	811	9	8da34317985f	89b5c3a44b9d
1787805993	809	9	d00acf7cf2e4	a85d9b5bcef2
1787805991	808	9	c75c69204883	a9ce01c1ccde
1787803062	674	8	6a45847c0afd	c45e5b4376a5
1787803060	662	8	eba618c37d8e	b64c4f9c54b4
1787803059	629	8	36acf8a8842e	974c7f4b8c34
1787803055	627	8	51a4c7862609	2eb2f16cd9d8
1787799706	627	8	88cbb52b477e	595ecd43b7be
1787799704	603	8	15b72bfa695f	b683b3efa8eb
1787799703	601	8	d28b9d26adcc	7038ca138986
1787799702	586	8	dc6f84d7d674	c902351cbc61
1787799701	499	7	b51c425ea9a8	5e2e11dd1b68
1787779921	497	6	145da3dc6ff7	90d6e2ebd4f1
1787779761	496	6	1dde6b39ff80	31a68a4cf6b3
1787779752	481	6	0f5bedea7a07	15ff35a73a62
1787779719	478	6	665ffb59deaf	19a154d8a861
1787779710	478	6	54e0e0f56abe	0f0c4679a24a
1787779684	476	6	75642b7f9798	358f78e41375
1787779604	442	6	d3c21a9d5b85	eb94b304e2d3
1787779576	296	5	438f192d8445	f573ec6eadb1
1787779561	289	5	4f4cbae783da	cb903ce4c6dc
1787779544	287	5	676aee313800	229b7cc8904d
1787779542	207	4	13032af329fe	21e04543ae66
1787779539	191	3	a8e3f0276a13	6a93d0c4c6b8
1787779537	106	2	74ec68823bd2	22901c338d61
1787779529	16	1	042a7215bc7f	f3e0559e38c6
